wordform	from_sense_id	to_sense_id	label
denial	denial%1:10:01::	denial%1:04:00::	metonymy
denim	denim%1:06:00::	denim%1:06:03::	metonymy
denomination	denomination%1:14:00::	denomination%1:14:01::	metaphor
denomination	denomination%1:14:00::	denomination%1:10:00::	metaphor
density	density%1:07:00::	density%1:07:01::	metonymy
dent	dent%1:07:00::	dent%1:19:00::	metaphor
dent	dent%1:07:00::	dent%1:25:00::	metaphor
dentin	dentin%1:08:00::	dentin%1:27:00::	metonymy
dentition	dentition%1:08:00::	dentition%1:22:00::	metonymy
department	department%1:14:00::	department%1:15:00::	metaphor
department	department%1:14:00::	department%1:09:00::	metaphor
depersonalisation	depersonalisation%1:26:01::	depersonalisation%1:26:00::	metonymy
depersonalisation	depersonalisation%1:26:01::	depersonalisation%1:04:00::	metaphor
depersonalization	depersonalization%1:26:00::	depersonalization%1:26:01::	metaphor
depersonalization	depersonalization%1:26:00::	depersonalization%1:04:00::	metaphor
depiction	depiction%1:09:00::	depiction%1:10:01::	metaphor
depiction	depiction%1:09:00::	depiction%1:06:00::	metonymy
depiction	depiction%1:09:00::	depiction%1:04:00::	metonymy
depletion	depletion%1:04:00::	depletion%1:26:00::	metonymy
deposit	deposit%1:22:00::	deposit%1:19:00::	metonymy
deposit	deposit%1:22:00::	deposit%1:17:00::	metonymy
deposit	deposit%1:17:00::	deposit%1:21:01::	metaphor
deposit	deposit%1:21:01::	deposit%1:21:00::	metaphor
deposit	deposit%1:21:01::	deposit%1:21:02::	metaphor
deposit	deposit%1:21:01::	deposit%1:10:01::	metaphor
deposit	deposit%1:21:01::	deposit%1:06:00::	metonymy
deposit	deposit%1:22:00::	deposit%1:04:00::	metaphor
deposition	deposition%1:04:00::	deposition%1:22:00::	metaphor
deposition	deposition%1:04:00::	deposition%1:10:00::	metonymy
deposition	deposition%1:04:00::	deposition%1:04:01::	metaphor
depot	depot%1:06:01::	depot%1:06:00::	metonymy
depravity	depravity%1:07:00::	depravity%1:04:00::	metonymy
depreciation	depreciation%1:21:00::	depreciation%1:04:00::	metaphor
depreciation	depreciation%1:21:00::	depreciation%1:10:00::	metaphor
depression	depression%1:26:03::	depression%1:26:00::	metonymy
depression	depression%1:25:00::	depression%1:26:02::	metaphor
depression	depression%1:25:00::	depression%1:17:00::	metaphor
depression	depression%1:26:03::	depression%1:12:00::	metonymy
depression	depression%1:26:02::	depression%1:28:00::	metonymy
depression	depression%1:25:00::	depression%1:26:01::	metaphor
depression	depression%1:25:00::	depression%1:24:00::	metaphor
depression	depression%1:25:00::	depression%1:04:01::	metonymy
depth	depth%1:07:00::	depth%1:07:01::	metaphor
depth	depth%1:07:00::	depth%1:15:00::	metonymy
depth	depth%1:15:00::	depth%1:26:00::	metaphor
depth	depth%1:07:01::	depth%1:09:00::	metonymy
depth	depth%V1	depth%1:07:02::	metaphor
depth	depth%1:07:00::	depth%V1	metonymy
deputation	deputation%1:14:00::	deputation%1:04:00::	metonymy
deputy	deputy%1:18:00::	deputy%1:18:01::	metonymy
deputy	deputy%1:18:00::	deputy%1:18:03::	metaphor
deputy	deputy%1:18:00::	deputy%1:18:02::	metaphor
derision	derision%1:04:00::	derision%1:10:00::	metonymy
derivation	derivation%1:04:00::	derivation%1:15:00::	metonymy
derivation	derivation%1:04:00::	derivation%1:10:01::	metonymy
derivation	derivation%1:04:00::	derivation%1:09:00::	metonymy
derivation	derivation%1:04:00::	derivation%1:22:00::	metonymy
derivation	derivation%1:04:00::	derivation%1:07:00::	metonymy
derivation	derivation%1:04:00::	derivation%1:04:02::	metaphor
derivation	derivation%1:04:00::	derivation%1:04:01::	metonymy
derivative	derivative%1:27:00::	derivative%1:09:00::	metaphor
derivative	derivative%1:27:00::	derivative%1:10:01::	metaphor
derivative	derivative%1:27:00::	derivative%1:10:00::	metaphor
derogation	derogation%1:10:00::	derogation%1:04:00::	metaphor
derrick	derrick%1:06:00::	derrick%1:06:01::	metonymy
descender	descender%1:10:00::	descender%1:10:01::	metonymy
descender	descender%1:18:00::	descender%1:10:00::	metaphor
descent	descent%1:17:00::	descent%1:07:00::	metonymy
descent	descent%1:11:00::	descent%1:04:00::	metonymy
descent	descent%1:17:00::	descent%1:24:00::	metaphor
descent	descent%1:11:00::	descent%1:17:00::	metonymy
descent	descent%1:17:00::	descent%1:14:00::	metonymy
descriptor	descriptor%1:10:00::	descriptor%1:09:00::	metaphor
design	design%1:06:01::	design%1:04:00::	metonymy
design	design%1:06:01::	design%1:09:01::	metonymy
design	design%1:06:01::	design%1:09:02::	metaphor
design	design%1:06:01::	design%1:06:00::	metaphor
design	design%1:06:01::	design%1:09:03::	metaphor
design	design%1:04:00::	design%1:09:00::	metaphor
designer	designer%1:18:00::	designer%1:18:02::	metonymy
designer	designer%1:18:00::	designer%1:18:04::	metaphor
designer	designer%1:18:00::	designer%1:18:03::	metaphor
designer	designer%1:18:00::	designer%1:18:01::	metonymy
desire	desire%1:07:00::	desire%1:12:00::	metaphor
desire	desire%1:07:00::	desire%1:26:00::	metonymy
desktop	desktop%1:06:00::	desktop%1:15:00::	metaphor
desolation	desolation%1:11:00::	desolation%1:26:00::	metonymy
desolation	desolation%1:26:00::	desolation%1:26:01::	metaphor
desolation	desolation%1:26:01::	desolation%1:12:02::	metonymy
despair	despair%1:12:00::	despair%1:26:00::	metonymy
despatch	despatch%1:04:00::	despatch%1:10:00::	metonymy
despatch	despatch%1:04:00::	despatch%1:07:00::	metonymy
despatch	despatch%1:04:00::	despatch%1:04:01::	metaphor
despotism	despotism%1:14:00::	despotism%1:26:00::	metonymy
destination	destination%1:15:00::	destination%1:09:00::	metaphor
destination	destination%1:15:00::	destination%1:10:00::	metonymy
destiny	destiny%1:11:00::	destiny%1:18:00::	metonymy
destiny	destiny%1:11:00::	destiny%1:26:00::	metaphor
detachment	detachment%1:04:00::	detachment%1:12:00::	metaphor
detachment	detachment%1:04:00::	detachment%1:26:00::	metonymy
detachment	detachment%1:04:00::	detachment%1:11:00::	metaphor
detail	detail%1:24:00::	detail%1:09:00::	metonymy
detail	detail%1:24:00::	detail%1:10:00::	metonymy
detail	detail%1:24:00::	detail%1:14:01::	metonymy
detail	detail%1:14:01::	detail%1:14:00::	metaphor
detection	detection%1:04:00::	detection%1:09:00::	metaphor
detection	detection%1:04:00::	detection%1:10:00::	metaphor
detection	detection%1:04:00::	detection%1:04:01::	metonymy
detective	detective%1:18:01::	detective%1:18:00::	metaphor
detention	detention%1:04:00::	detention%1:26:00::	metaphor
detergent	detergent%1:06:00::	detergent%1:27:00::	metonymy
determination	determination%1:04:00::	determination%1:09:00::	metonymy
determination	determination%1:04:00::	determination%1:09:01::	metonymy
determination	determination%1:04:00::	determination%1:04:01::	metaphor
detritus	detritus%1:27:02::	detritus%1:27:01::	metaphor
deuce	deuce%1:23:00::	deuce%1:26:00::	metonymy
deuce	deuce%1:23:00::	deuce%1:06:00::	metonymy
devaluation	devaluation%1:04:00::	devaluation%1:04:01::	metonymy
devastation	devastation%1:12:00::	devastation%1:26:00::	metaphor
devastation	devastation%1:26:00::	devastation%1:11:00::	metonymy
devastation	devastation%1:26:00::	devastation%1:04:01::	metonymy
devastation	devastation%1:26:00::	devastation%1:04:00::	metonymy
development	development%1:22:02::	development%1:04:01::	metonymy
development	development%1:22:02::	development%1:22:01::	metonymy
development	development%1:22:02::	development%1:11:01::	metonymy
development	development%1:04:01::	development%1:04:02::	metonymy
development	development%1:04:02::	development%1:15:00::	metonymy
development	development%1:22:02::	development%1:26:00::	metonymy
development	development%1:22:02::	development%1:22:00::	metonymy
development	development%1:04:01::	development%1:10:00::	metonymy
deviation	deviation%1:11:00::	deviation%1:09:00::	metonymy
deviation	deviation%1:11:00::	deviation%1:07:01::	metonymy
deviation	deviation%1:11:00::	deviation%1:04:00::	metonymy
deviation	deviation%1:11:00::	deviation%1:04:01::	metaphor
device	device%1:06:02::	device%1:10:00::	metaphor
device	device%1:06:02::	device%1:06:01::	metonymy
devil	devil%1:18:02::	devil%1:18:00::	metaphor
devil	devil%1:18:02::	devil%1:10:00::	metonymy
devil	devil%1:18:02::	devil%1:18:03::	metaphor
devil	devil%1:18:02::	devil%1:18:01::	metaphor
devotion	devotion%1:04:02::	devotion%1:12:00::	metaphor
devotion	devotion%1:04:02::	devotion%1:04:01::	metaphor
devotion	devotion%1:04:02::	devotion%1:04:00::	metonymy
diagonal	diagonal%1:25:01::	diagonal%1:25:00::	metonymy
diagonal	diagonal%1:25:01::	diagonal%1:14:00::	metonymy
diagonal	diagonal%1:25:01::	diagonal%1:14:01::	metonymy
diagonal	diagonal%1:25:01::	diagonal%1:10:00::	metonymy
dial	dial%1:06:02::	dial%1:06:00::	metonymy
dial	dial%1:06:02::	dial%1:06:03::	metonymy
dial	dial%1:06:02::	dial%1:06:01::	metonymy
dialectic	dialectic%1:09:00::	dialectic%1:24:00::	metaphor
dialog	dialog%1:10:01::	dialog%1:10:00::	metaphor
dialog	dialog%1:10:00::	dialog%1:10:02::	metonymy
dialogue	dialogue%1:10:01::	dialogue%1:10:00::	metaphor
dialogue	dialogue%1:10:01::	dialogue%1:10:02::	metonymy
dialogue	dialogue%1:10:01::	dialogue%1:10:03::	metaphor
diamante	diamante%1:06:00::	diamante%1:06:01::	metonymy
diameter	diameter%1:25:00::	diameter%1:07:00::	metonymy
diamond	diamond%1:21:00::	diamond%1:27:00::	metonymy
diamond	diamond%1:25:00::	diamond%1:06:01::	metonymy
diamond	diamond%1:25:00::	diamond%1:06:00::	metonymy
diamond	diamond%1:25:00::	diamond%1:06:02::	metonymy
diaper	diaper%1:06:00::	diaper%1:06:01::	metaphor
diaphragm	diaphragm%1:08:00::	diaphragm%1:06:00::	metaphor
diaphragm	diaphragm%1:08:00::	diaphragm%1:06:02::	metaphor
diary	diary%1:06:00::	diary%1:10:00::	metaphor
diaspora	diaspora%1:11:00::	diaspora%1:14:00::	metonymy
diaspora	diaspora%1:07:00::	diaspora%1:11:00::	metonymy
diesel	diesel%1:06:00::	diesel%1:18:00::	metonymy
diet	diet%1:13:01::	diet%1:13:00::	metaphor
diet	diet%1:13:00::	diet%1:04:00::	metonymy
difference	difference%1:07:00::	difference%1:11:00::	metonymy
difference	difference%1:07:00::	difference%1:10:00::	metonymy
difference	difference%1:07:00::	difference%1:24:00::	metonymy
difference	difference%1:07:00::	difference%1:23:00::	metonymy
difficulty	difficulty%1:09:02::	difficulty%1:04:00::	metonymy
difficulty	difficulty%1:09:02::	difficulty%1:26:00::	metonymy
difficulty	difficulty%1:09:02::	difficulty%1:07:00::	metonymy
diffusion	diffusion%1:22:00::	diffusion%1:11:00::	metaphor
diffusion	diffusion%1:22:00::	diffusion%1:07:00::	metonymy
diffusion	diffusion%1:22:00::	diffusion%1:04:00::	metonymy
dig	dig%1:04:01::	dig%1:15:00::	metonymy
dig	dig%1:04:01::	dig%1:10:00::	metaphor
dig	dig%1:04:01::	dig%1:07:00::	metonymy
dig	dig%1:04:01::	dig%1:04:02::	metaphor
digest	digest%1:10:00::	digest%1:10:01::	metonymy
dignity	dignity%1:07:00::	dignity%1:07:01::	metonymy
dignity	dignity%1:07:00::	dignity%1:26:00::	metonymy
digression	digression%1:10:00::	digression%1:04:00::	metaphor
digression	digression%1:10:00::	digression%1:04:01::	metaphor
dilation	dilation%1:04:00::	dilation%1:10:00::	metaphor
diligence	diligence%1:07:00::	diligence%1:07:01::	metaphor
diligence	diligence%1:07:00::	diligence%1:04:00::	metonymy
dill	dill%1:13:00::	dill%1:20:00::	metonymy
dime	dime%1:21:00::	dime%1:06:00::	metonymy
dimension	dimension%1:07:00::	dimension%1:09:00::	metaphor
dimension	dimension%1:07:00::	dimension%1:09:01::	metonymy
dimension	dimension%1:07:00::	dimension%1:07:01::	metaphor
dimple	dimple%1:25:00::	dimple%1:27:00::	metonymy
dimple	dimple%1:08:00::	dimple%1:25:00::	metaphor
din	din%1:11:00::	din%1:04:00::	metonymy
dinar	dinar%1:23:09::	dinar%1:23:08::	metaphor
dinar	dinar%1:23:09::	dinar%1:23:07::	metaphor
dinar	dinar%1:23:09::	dinar%1:23:05::	metaphor
dinar	dinar%1:23:09::	dinar%1:23:04::	metaphor
dinar	dinar%1:23:09::	dinar%1:23:03::	metaphor
dinar	dinar%1:23:09::	dinar%1:23:02::	metaphor
dinar	dinar%1:23:09::	dinar%1:23:01::	metaphor
dinar	dinar%1:23:09::	dinar%1:23:00::	metaphor
ding	ding%1:11:00::	ding%1:07:00::	metaphor
dinner	dinner%1:13:00::	dinner%1:14:00::	metonymy
diode	diode%1:06:00::	diode%1:06:01::	metaphor
dip	dip%1:25:01::	dip%1:25:00::	metaphor
dip	dip%1:11:00::	dip%1:18:00::	metaphor
dip	dip%V1	dip%1:13:00::	metonymy
dip	dip%1:25:01::	dip%1:11:00::	metaphor
dip	dip%1:25:01::	dip%1:07:00::	metaphor
dip	dip%1:11:00::	dip%1:06:00::	metaphor
dip	dip%1:11:00::	dip%1:04:00::	metonymy
dip	dip%1:11:00::	dip%1:04:01::	metaphor
dip	dip%1:11:00::	dip%V1	metonymy
dipole	dipole%1:17:00::	dipole%1:06:00::	metonymy
dipper	dipper%1:05:02::	dipper%1:06:00::	metaphor
dipper	dipper%1:06:00::	dipper%1:17:02::	metaphor
dipper	dipper%1:06:00::	dipper%1:17:01::	metaphor
dipper	dipper%1:05:02::	dipper%1:05:01::	metaphor
direction	direction%1:24:00::	direction%1:15:00::	metaphor
direction	direction%1:24:00::	direction%1:09:00::	metaphor
direction	direction%1:04:01::	direction%1:10:00::	metaphor
direction	direction%1:04:01::	direction%1:04:00::	metaphor
direction	direction%1:04:01::	direction%1:10:02::	metonymy
direction	direction%1:24:00::	direction%1:04:01::	metonymy
direction	direction%1:10:02::	direction%1:10:01::	metaphor
direction	direction%1:10:02::	direction%1:09:01::	metaphor
director	director%1:18:02::	director%1:18:00::	metaphor
director	director%1:18:02::	director%1:18:03::	metaphor
director	director%1:18:02::	director%1:18:04::	metaphor
director	director%1:18:02::	director%1:18:01::	metaphor
directory	directory%1:10:00::	directory%1:10:01::	metaphor
dirham	dirham%1:23:06::	dirham%1:23:05::	metaphor
dirham	dirham%1:23:06::	dirham%1:23:04::	metaphor
dirham	dirham%1:23:06::	dirham%1:23:03::	metaphor
dirham	dirham%1:23:06::	dirham%1:23:02::	metaphor
dirham	dirham%1:23:06::	dirham%1:23:01::	metaphor
dirt	dirt%1:27:01::	dirt%M2A	metonymy
dirt	dirt%M2A	dirt%M2B	metaphor
dirt	dirt%1:27:01::	dirt%1:27:02::	metaphor
dirt	dirt%1:27:01::	dirt%1:10:00::	metaphor
disagreement	disagreement%1:26:00::	disagreement%1:07:00::	metaphor
disagreement	disagreement%1:26:00::	disagreement%1:10:00::	metonymy
disappearance	disappearance%1:11:00::	disappearance%1:04:00::	metaphor
disappearance	disappearance%1:11:00::	disappearance%1:04:01::	metaphor
disappearance	disappearance%1:11:00::	disappearance%1:11:01::	metaphor
disappointment	disappointment%1:12:00::	disappointment%1:04:00::	metonymy
disapproval	disapproval%1:12:00::	disapproval%1:10:00::	metonymy
disapproval	disapproval%1:04:00::	disapproval%1:09:00::	metonymy
disapproval	disapproval%1:12:00::	disapproval%1:04:00::	metonymy
disaster	disaster%1:11:00::	disaster%1:26:00::	metonymy
disaster	disaster%1:11:00::	disaster%1:04:00::	metaphor
disc	disc%1:06:03::	disc%1:06:01::	metaphor
disc	disc%1:06:03::	disc%1:25:00::	metonymy
disc	disc%1:06:03::	disc%1:06:00::	metaphor
discharge	discharge%V1	discharge%1:11:00::	metaphor
discharge	discharge%V1	discharge%1:04:04::	metaphor
discharge	discharge%V1	discharge%1:22:00::	metonymy
discharge	discharge%V1	discharge%1:19:00::	metaphor
discharge	discharge%V1	discharge%1:11:01::	metonymy
discharge	discharge%V1	discharge%1:04:01::	metaphor
discharge	discharge%V1	discharge%1:04:02::	metaphor
discharge	discharge%V1	discharge%1:04:00::	metonymy
discharge	discharge%1:27:00::	discharge%V1	metonymy
discipline	discipline%1:09:01::	discipline%1:09:00::	metaphor
discipline	discipline%1:09:01::	discipline%1:07:00::	metonymy
discipline	discipline%1:07:00::	discipline%1:04:00::	metonymy
discipline	discipline%1:04:00::	discipline%1:04:01::	metaphor
disco	disco%1:06:00::	disco%1:10:00::	metonymy
discolouration	discolouration%1:07:00::	discolouration%1:04:00::	metonymy
discomfort	discomfort%1:12:00::	discomfort%1:26:00::	metonymy
discord	discord%1:07:01::	discord%1:26:00::	metaphor
discord	discord%1:26:00::	discord%1:10:00::	metonymy
discord	discord%1:26:00::	discord%1:04:01::	metonymy
discount	discount%1:21:00::	discount%1:04:00::	metonymy
discount	discount%1:21:00::	discount%1:21:01::	metonymy
discount	discount%1:21:00::	discount%1:21:02::	metonymy
discourse	discourse%1:10:01::	discourse%1:10:02::	metonymy
discourse	discourse%1:10:01::	discourse%1:10:00::	metonymy
discovery	discovery%1:10:00::	discovery%1:04:00::	metonymy
discovery	discovery%1:10:00::	discovery%1:09:00::	metaphor
discovery	discovery%1:04:00::	discovery%1:10:01::	metaphor
discrepancy	discrepancy%1:07:00::	discrepancy%1:11:00::	metonymy
discretion	discretion%1:09:00::	discretion%1:09:01::	metonymy
discretion	discretion%1:26:00::	discretion%1:07:02::	metonymy
discretion	discretion%1:26:00::	discretion%1:07:01::	metonymy
discrimination	discrimination%1:04:00::	discrimination%1:09:00::	metaphor
disdain	disdain%1:12:00::	disdain%1:10:00::	metonymy
disfavor	disfavor%1:26:00::	disfavor%1:09:00::	metonymy
disfigurement	disfigurement%1:04:00::	disfigurement%1:07:00::	metonymy
disguise	disguise%1:06:00::	disguise%1:07:00::	metonymy
disguise	disguise%1:06:00::	disguise%1:04:00::	metonymy
dish	dish%1:06:00::	dish%1:13:00::	metonymy
dish	dish%1:06:00::	dish%1:23:00::	metonymy
dish	dish%1:13:00::	dish%1:18:00::	metaphor
dish	dish%1:06:00::	dish%1:06:01::	metaphor
dish	dish%1:13:00::	dish%1:04:00::	metaphor
disintegration	disintegration%1:22:01::	disintegration%1:26:00::	metonymy
disintegration	disintegration%1:22:01::	disintegration%1:26:01::	metaphor
disintegration	disintegration%1:22:01::	disintegration%1:22:02::	metonymy
disintegration	disintegration%1:22:01::	disintegration%1:11:01::	metaphor
disjunction	disjunction%1:26:00::	disjunction%1:04:00::	metonymy
disk	disk%1:25:00::	disk%1:06:00::	metonymy
disk	disk%1:25:00::	disk%1:06:02::	metonymy
disk	disk%1:06:02::	disk%1:06:03::	metaphor
dislike	dislike%1:12:00::	dislike%1:09:00::	metonymy
dislocation	dislocation%1:26:00::	dislocation%1:11:00::	metaphor
dislocation	dislocation%1:26:00::	dislocation%1:04:00::	metaphor
dismay	dismay%1:12:02::	dismay%1:12:00::	metaphor
dismissal	dismissal%1:10:01::	dismissal%1:04:01::	metaphor
dismissal	dismissal%1:10:01::	dismissal%1:10:00::	metaphor
dismissal	dismissal%1:10:01::	dismissal%1:04:00::	metaphor
disobedience	disobedience%1:04:00::	disobedience%1:07:00::	metonymy
disorder	disorder%1:26:03::	disorder%1:26:02::	metaphor
disorder	disorder%1:26:02::	disorder%1:26:00::	metonymy
dispatch	dispatch%1:10:00::	dispatch%1:04:00::	metonymy
dispatch	dispatch%1:10:00::	dispatch%1:07:00::	metaphor
dispatch	dispatch%1:10:00::	dispatch%1:04:01::	metaphor
displacement	displacement%1:04:03::	displacement%1:04:00::	metaphor
displacement	displacement%1:04:03::	displacement%1:11:00::	metaphor
displacement	displacement%1:04:03::	displacement%1:04:02::	metaphor
displacement	displacement%1:04:03::	displacement%1:22:01::	metonymy
displacement	displacement%1:04:03::	displacement%1:22:00::	metaphor
displacement	displacement%1:04:03::	displacement%1:04:01::	metaphor
display	display%1:04:00::	display%1:10:01::	metaphor
display	display%1:06:00::	display%1:04:00::	metaphor
display	display%1:10:01::	display%1:10:02::	metonymy
display	display%1:04:00::	display%1:10:00::	metonymy
display	display%1:06:00::	display%1:06:01::	metonymy
disposal	disposal%1:04:02::	disposal%1:07:00::	metaphor
disposal	disposal%1:04:00::	disposal%1:04:02::	metaphor
disposal	disposal%1:04:00::	disposal%1:06:00::	metonymy
disposition	disposition%1:07:00::	disposition%1:09:01::	metaphor
disposition	disposition%1:07:00::	disposition%1:07:02::	metaphor
dispossession	dispossession%1:04:00::	dispossession%1:09:00::	metaphor
dispute	dispute%1:10:00::	dispute%1:04:00::	metonymy
disquiet	disquiet%1:12:00::	disquiet%1:07:00::	metonymy
disrespect	disrespect%1:09:00::	disrespect%1:10:00::	metonymy
disrespect	disrespect%1:09:00::	disrespect%1:07:00::	metonymy
disruption	disruption%1:11:00::	disruption%1:04:02::	metonymy
disruption	disruption%1:11:00::	disruption%1:26:00::	metaphor
disruption	disruption%1:04:02::	disruption%1:04:00::	metaphor
dissemination	dissemination%1:04:00::	dissemination%1:10:00::	metaphor
dissemination	dissemination%1:04:00::	dissemination%1:07:00::	metonymy
dissent	dissent%1:10:03::	dissent%1:10:02::	metonymy
dissent	dissent%1:10:03::	dissent%1:04:01::	metonymy
dissociation	dissociation%1:04:00::	dissociation%1:26:00::	metonymy
dissociation	dissociation%1:04:00::	dissociation%1:22:00::	metonymy
dissolution	dissolution%1:22:00::	dissolution%1:22:01::	metonymy
dissolution	dissolution%1:22:00::	dissolution%1:04:03::	metaphor
dissolution	dissolution%1:22:00::	dissolution%1:04:01::	metaphor
dissolution	dissolution%1:22:00::	dissolution%1:04:00::	metaphor
dissonance	dissonance%1:09:00::	dissonance%1:26:00::	metaphor
dissonance	dissonance%1:09:00::	dissonance%1:07:00::	metonymy
distance	distance%1:07:00::	distance%1:15:00::	metonymy
distance	distance%1:07:00::	distance%1:07:01::	metonymy
distance	distance%1:07:00::	distance%1:12:00::	metaphor
distance	distance%1:07:00::	distance%1:28:00::	metaphor
distance	distance%1:15:00::	distance%1:28:01::	metaphor
distillation	distillation%1:22:00::	distillation%1:27:00::	metonymy
distinction	distinction%1:07:01::	distinction%1:26:00::	metonymy
distinction	distinction%1:09:00::	distinction%1:07:01::	metonymy
distinction	distinction%1:09:00::	distinction%1:07:00::	metonymy
